0,21.25,17.0,1006.00,100613.00,59.11,46.51,507.0
0,21.25,18.0,1006.00,100618.00,58.78,45.26,480.0
0,21.25,18.0,1006.00,100615.00,59.03,46.30,540.0
0,21.75,17.0,1006.00,100623.00,58.53,47.51,482.0
0,21.25,17.0,1006.00,100623.00,59.03,44.56,538.0
0,21.25,18.0,1006.00,100624.00,58.86,46.82,512.0
0,21.25,17.0,1006.00,100623.00,59.03,51.46,469.0
0,21.75,16.0,1006.00,100632.00,58.53,47.60,447.0
0,21.25,17.0,1006.00,100626.00,57.60,45.96,441.0
